"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"P","AE",12,"2006/2007",14.925,"sanjuan","train","peakinc"
"A","AE",12,"2006/2007",140,"sanjuan","train","peakinc"
"O","AE",12,"2006/2007",29.4769,"sanjuan","train","peakinc"
"L","AE",12,"2006/2007",36.5094,"sanjuan","train","peakinc"
"I","AE",12,"2006/2007",82,"sanjuan","train","peakinc"
"G","AE",12,"2006/2007",21.735,"sanjuan","train","peakinc"
"K","AE",12,"2006/2007",26,"sanjuan","train","peakinc"
"N","AE",12,"2006/2007",215,"sanjuan","train","peakinc"
"F","AE",12,"2006/2007",1.72948,"sanjuan","train","peakinc"
"M","AE",12,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",12,"2006/2007",1,"sanjuan","train","peakinc"
"baseline","LS",16,"2006/2007",-3.3187,"sanjuan","train","peakinc"
"B","LS",16,"2006/2007",-0.282871,"sanjuan","train","peakinc"
"C","LS",16,"2006/2007",-0.693142,"sanjuan","train","peakinc"
"D","LS",16,"2006/2007",-0.242189,"sanjuan","train","peakinc"
"J","LS",16,"2006/2007",-0.751027,"sanjuan","train","peakinc"
"H","LS",16,"2006/2007",-0.482085,"sanjuan","train","peakinc"
"P","LS",16,"2006/2007",-0.522645,"sanjuan","train","peakinc"
"A","LS",16,"2006/2007",-Inf,"sanjuan","train","peakinc"
"O","LS",16,"2006/2007",-0.528514,"sanjuan","train","peakinc"
"L","LS",16,"2006/2007",-1.69282,"sanjuan","train","peakinc"
"I","LS",16,"2006/2007",-Inf,"sanjuan","train","peakinc"
"G","LS",16,"2006/2007",-0.544054,"sanjuan","train","peakinc"
"K","LS",16,"2006/2007",-0.744972,"sanjuan","train","peakinc"
"N","LS",16,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",16,"2006/2007",-1.1515,"sanjuan","train","peakinc"
"M","LS",16,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",16,"2006/2007",-0.160815,"sanjuan","train","peakinc"
"baseline","AE",16,"2006/2007",68.2671,"sanjuan","train","peakinc"
"B","AE",16,"2006/2007",8,"sanjuan","train","peakinc"
"C","AE",16,"2006/2007",3.99,"sanjuan","train","peakinc"
"D","AE",16,"2006/2007",9.87656,"sanjuan","train","peakinc"
"J","AE",16,"2006/2007",9.31412,"sanjuan","train","peakinc"
"H","AE",16,"2006/2007",7.4055,"sanjuan","train","peakinc"
"P","AE",16,"2006/2007",14.6559,"sanjuan","train","peakinc"
"A","AE",16,"2006/2007",535,"sanjuan","train","peakinc"
"O","AE",16,"2006/2007",28.6283,"sanjuan","train","peakinc"
"L","AE",16,"2006/2007",38.2539,"sanjuan","train","peakinc"
"I","AE",16,"2006/2007",80,"sanjuan","train","peakinc"
"G","AE",16,"2006/2007",15.2975,"sanjuan","train","peakinc"
"K","AE",16,"2006/2007",26,"sanjuan","train","peakinc"
"N","AE",16,"2006/2007",286,"sanjuan","train","peakinc"
"F","AE",16,"2006/2007",1.72948,"sanjuan","train","peakinc"
"M","AE",16,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",16,"2006/2007",2,"sanjuan","train","peakinc"
"baseline","LS",20,"2006/2007",-3.2597,"sanjuan","train","peakinc"
"B","LS",20,"2006/2007",-0.192659,"sanjuan","train","peakinc"
"C","LS",20,"2006/2007",-0.8465,"sanjuan","train","peakinc"
"D","LS",20,"2006/2007",-0.0927984,"sanjuan","train","peakinc"
"J","LS",20,"2006/2007",-0.813355,"sanjuan","train","peakinc"
"H","LS",20,"2006/2007",-0.392623,"sanjuan","train","peakinc"
"P","LS",20,"2006/2007",-0.538625,"sanjuan","train","peakinc"
"A","LS",20,"2006/2007",-Inf,"sanjuan","train","peakinc"
"O","LS",20,"2006/2007",-0.475576,"sanjuan","train","peakinc"
"L","LS",20,"2006/2007",-0.951918,"sanjuan","train","peakinc"
"I","LS",20,"2006/2007",-Inf,"sanjuan","train","peakinc"
"G","LS",20,"2006/2007",-0.608472,"sanjuan","train","peakinc"
"K","LS",20,"2006/2007",-1.36609,"sanjuan","train","peakinc"
"N","LS",20,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",20,"2006/2007",-0.908744,"sanjuan","train","peakinc"
"M","LS",20,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",20,"2006/2007",-0.332679,"sanjuan","train","peakinc"
"baseline","AE",20,"2006/2007",67.5789,"sanjuan","train","peakinc"
"B","AE",20,"2006/2007",10,"sanjuan","train","peakinc"
"C","AE",20,"2006/2007",24.643,"sanjuan","train","peakinc"
"D","AE",20,"2006/2007",10,"sanjuan","train","peakinc"
"J","AE",20,"2006/2007",8.84935,"sanjuan","train","peakinc"
"H","AE",20,"2006/2007",5.70219,"sanjuan","train","peakinc"
"P","AE",20,"2006/2007",14.9656,"sanjuan","train","peakinc"
"A","AE",20,"2006/2007",73,"sanjuan","train","peakinc"
"O","AE",20,"2006/2007",24.7429,"sanjuan","train","peakinc"
"L","AE",20,"2006/2007",21.9039,"sanjuan","train","peakinc"
"I","AE",20,"2006/2007",69,"sanjuan","train","peakinc"
"G","AE",20,"2006/2007",21.35,"sanjuan","train","peakinc"
"K","AE",20,"2006/2007",12,"sanjuan","train","peakinc"
"N","AE",20,"2006/2007",417,"sanjuan","train","peakinc"
"F","AE",20,"2006/2007",1.72948,"sanjuan","train","peakinc"
"M","AE",20,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",20,"2006/2007",6,"sanjuan","train","peakinc"
"baseline","LS",24,"2006/2007",-1.47272,"sanjuan","train","peakinc"
"B","LS",24,"2006/2007",-0.140403,"sanjuan","train","peakinc"
"C","LS",24,"2006/2007",-0.0485527,"sanjuan","train","peakinc"
"D","LS",24,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",24,"2006/2007",-0.753844,"sanjuan","train","peakinc"
"H","LS",24,"2006/2007",-0.204745,"sanjuan","train","peakinc"
"P","LS",24,"2006/2007",-0.429169,"sanjuan","train","peakinc"
"A","LS",24,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",24,"2006/2007",-0.186985,"sanjuan","train","peakinc"
"L","LS",24,"2006/2007",-0.729811,"sanjuan","train","peakinc"
"I","LS",24,"2006/2007",-Inf,"sanjuan","train","peakinc"
"G","LS",24,"2006/2007",-0.477803,"sanjuan","train","peakinc"
"K","LS",24,"2006/2007",-1.40691,"sanjuan","train","peakinc"
"N","LS",24,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",24,"2006/2007",-0.564425,"sanjuan","train","peakinc"
"M","LS",24,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",24,"2006/2007",-0.169247,"sanjuan","train","peakinc"
"baseline","AE",24,"2006/2007",34.8939,"sanjuan","train","peakinc"
"B","AE",24,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",24,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",24,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",24,"2006/2007",5.34697,"sanjuan","train","peakinc"
"H","AE",24,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",24,"2006/2007",11.6474,"sanjuan","train","peakinc"
"A","AE",24,"2006/2007",15,"sanjuan","train","peakinc"
"O","AE",24,"2006/2007",12.2079,"sanjuan","train","peakinc"
"L","AE",24,"2006/2007",17.4471,"sanjuan","train","peakinc"
"I","AE",24,"2006/2007",65,"sanjuan","train","peakinc"
"G","AE",24,"2006/2007",8.3375,"sanjuan","train","peakinc"
"K","AE",24,"2006/2007",11,"sanjuan","train","peakinc"
"N","AE",24,"2006/2007",466,"sanjuan","train","peakinc"
"F","AE",24,"2006/2007",1.72948,"sanjuan","train","peakinc"
"M","AE",24,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",24,"2006/2007",2,"sanjuan","train","peakinc"
"baseline","LS",28,"2006/2007",-1.01971,"sanjuan","train","peakinc"
"B","LS",28,"2006/2007",-0.117068,"sanjuan","train","peakinc"
"C","LS",28,"2006/2007",-0.0485527,"sanjuan","train","peakinc"
"D","LS",28,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",28,"2006/2007",-0.77332,"sanjuan","train","peakinc"
"H","LS",28,"2006/2007",-0.0881374,"sanjuan","train","peakinc"
"P","LS",28,"2006/2007",-0.206041,"sanjuan","train","peakinc"
"A","LS",28,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",28,"2006/2007",-0.105328,"sanjuan","train","peakinc"
"L","LS",28,"2006/2007",-0.65778,"sanjuan","train","peakinc"
"I","LS",28,"2006/2007",-Inf,"sanjuan","train","peakinc"
"G","LS",28,"2006/2007",-0.418099,"sanjuan","train","peakinc"
"K","LS",28,"2006/2007",-1.5506,"sanjuan","train","peakinc"
"N","LS",28,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",28,"2006/2007",-0.215634,"sanjuan","train","peakinc"
"M","LS",28,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",28,"2006/2007",-0.0355754,"sanjuan","train","peakinc"
"baseline","AE",28,"2006/2007",25.6591,"sanjuan","train","peakinc"
"B","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",28,"2006/2007",2.92419,"sanjuan","train","peakinc"
"H","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",28,"2006/2007",3.1998,"sanjuan","train","peakinc"
"A","AE",28,"2006/2007",7,"sanjuan","train","peakinc"
"O","AE",28,"2006/2007",7.69186,"sanjuan","train","peakinc"
"L","AE",28,"2006/2007",16.6685,"sanjuan","train","peakinc"
"I","AE",28,"2006/2007",36,"sanjuan","train","peakinc"
"G","AE",28,"2006/2007",1.245,"sanjuan","train","peakinc"
"K","AE",28,"2006/2007",11,"sanjuan","train","peakinc"
"N","AE",28,"2006/2007",466,"sanjuan","train","peakinc"
"F","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",28,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",28,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",32,"2006/2007",-0.420985,"sanjuan","train","peakinc"
"B","LS",32,"2006/2007",-0.120801,"sanjuan","train","peakinc"
"C","LS",32,"2006/2007",-0.0485527,"sanjuan","train","peakinc"
"D","LS",32,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",32,"2006/2007",-0.760975,"sanjuan","train","peakinc"
"H","LS",32,"2006/2007",-0.0556935,"sanjuan","train","peakinc"
"P","LS",32,"2006/2007",-0.17823,"sanjuan","train","peakinc"
"A","LS",32,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",32,"2006/2007",-0.0275132,"sanjuan","train","peakinc"
"L","LS",32,"2006/2007",-0.208255,"sanjuan","train","peakinc"
"I","LS",32,"2006/2007",0,"sanjuan","train","peakinc"
"G","LS",32,"2006/2007",-0.394217,"sanjuan","train","peakinc"
"K","LS",32,"2006/2007",-0.931558,"sanjuan","train","peakinc"
"N","LS",32,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",32,"2006/2007",-0.0441777,"sanjuan","train","peakinc"
"M","LS",32,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",32,"2006/2007",-0.0177058,"sanjuan","train","peakinc"
"baseline","AE",32,"2006/2007",8.13162,"sanjuan","train","peakinc"
"B","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",32,"2006/2007",0.571429,"sanjuan","train","peakinc"
"H","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",32,"2006/2007",2.058,"sanjuan","train","peakinc"
"A","AE",32,"2006/2007",5,"sanjuan","train","peakinc"
"O","AE",32,"2006/2007",2.54013,"sanjuan","train","peakinc"
"L","AE",32,"2006/2007",1.75107,"sanjuan","train","peakinc"
"I","AE",32,"2006/2007",7,"sanjuan","train","peakinc"
"G","AE",32,"2006/2007",1.8625,"sanjuan","train","peakinc"
"K","AE",32,"2006/2007",10,"sanjuan","train","peakinc"
"N","AE",32,"2006/2007",466,"sanjuan","train","peakinc"
"F","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",32,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",32,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",36,"2006/2007",-0.198329,"sanjuan","train","peakinc"
"B","LS",36,"2006/2007",-0.111938,"sanjuan","train","peakinc"
"C","LS",36,"2006/2007",-0.00994043,"sanjuan","train","peakinc"
"D","LS",36,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",36,"2006/2007",-0.769137,"sanjuan","train","peakinc"
"H","LS",36,"2006/2007",-0.0171242,"sanjuan","train","peakinc"
"P","LS",36,"2006/2007",-0.179725,"sanjuan","train","peakinc"
"A","LS",36,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",36,"2006/2007",-0.0150927,"sanjuan","train","peakinc"
"L","LS",36,"2006/2007",-0.225647,"sanjuan","train","peakinc"
"I","LS",36,"2006/2007",0,"sanjuan","train","peakinc"
"G","LS",36,"2006/2007",-0.391963,"sanjuan","train","peakinc"
"K","LS",36,"2006/2007",-0.346625,"sanjuan","train","peakinc"
"N","LS",36,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",36,"2006/2007",0,"sanjuan","train","peakinc"
"M","LS",36,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",36,"2006/2007",-0.00858676,"sanjuan","train","peakinc"
"baseline","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"B","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",36,"2006/2007",2.03002e-11,"sanjuan","train","peakinc"
"H","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",36,"2006/2007",2.09555,"sanjuan","train","peakinc"
"A","AE",36,"2006/2007",5,"sanjuan","train","peakinc"
"O","AE",36,"2006/2007",1.03566,"sanjuan","train","peakinc"
"L","AE",36,"2006/2007",5.28576,"sanjuan","train","peakinc"
"I","AE",36,"2006/2007",5,"sanjuan","train","peakinc"
"G","AE",36,"2006/2007",2.165,"sanjuan","train","peakinc"
"K","AE",36,"2006/2007",23,"sanjuan","train","peakinc"
"N","AE",36,"2006/2007",466,"sanjuan","train","peakinc"
"F","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",36,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",36,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",40,"2006/2007",-0.0643252,"sanjuan","train","peakinc"
"B","LS",40,"2006/2007",-0.105947,"sanjuan","train","peakinc"
"C","LS",40,"2006/2007",-0.00994043,"sanjuan","train","peakinc"
"D","LS",40,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",40,"2006/2007",-0.738815,"sanjuan","train","peakinc"
"H","LS",40,"2006/2007",-0.00358753,"sanjuan","train","peakinc"
"P","LS",40,"2006/2007",-0.174234,"sanjuan","train","peakinc"
"A","LS",40,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",40,"2006/2007",-0.0128012,"sanjuan","train","peakinc"
"L","LS",40,"2006/2007",-0.462035,"sanjuan","train","peakinc"
"I","LS",40,"2006/2007",0,"sanjuan","train","peakinc"
"G","LS",40,"2006/2007",-0.389425,"sanjuan","train","peakinc"
"K","LS",40,"2006/2007",-0.264387,"sanjuan","train","peakinc"
"N","LS",40,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",40,"2006/2007",0,"sanjuan","train","peakinc"
"M","LS",40,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",40,"2006/2007",-0.00606838,"sanjuan","train","peakinc"
"baseline","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"B","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",40,"2006/2007",5.69855e-12,"sanjuan","train","peakinc"
"H","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",40,"2006/2007",1.93775,"sanjuan","train","peakinc"
"A","AE",40,"2006/2007",5,"sanjuan","train","peakinc"
"O","AE",40,"2006/2007",0.75175,"sanjuan","train","peakinc"
"L","AE",40,"2006/2007",10.4329,"sanjuan","train","peakinc"
"I","AE",40,"2006/2007",15,"sanjuan","train","peakinc"
"G","AE",40,"2006/2007",2.5075,"sanjuan","train","peakinc"
"K","AE",40,"2006/2007",25,"sanjuan","train","peakinc"
"N","AE",40,"2006/2007",466,"sanjuan","train","peakinc"
"F","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",40,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",40,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",44,"2006/2007",-0.0479305,"sanjuan","train","peakinc"
"B","LS",44,"2006/2007",-0.105529,"sanjuan","train","peakinc"
"C","LS",44,"2006/2007",-0.00994043,"sanjuan","train","peakinc"
"D","LS",44,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",44,"2006/2007",-0.694048,"sanjuan","train","peakinc"
"H","LS",44,"2006/2007",-0.041003,"sanjuan","train","peakinc"
"P","LS",44,"2006/2007",-0.181162,"sanjuan","train","peakinc"
"A","LS",44,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",44,"2006/2007",-0.0347441,"sanjuan","train","peakinc"
"L","LS",44,"2006/2007",-0.0470916,"sanjuan","train","peakinc"
"I","LS",44,"2006/2007",0,"sanjuan","train","peakinc"
"G","LS",44,"2006/2007",-0.380167,"sanjuan","train","peakinc"
"K","LS",44,"2006/2007",-0.225672,"sanjuan","train","peakinc"
"N","LS",44,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",44,"2006/2007",0,"sanjuan","train","peakinc"
"M","LS",44,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",44,"2006/2007",-0.0313875,"sanjuan","train","peakinc"
"baseline","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"B","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",44,"2006/2007",5.69855e-12,"sanjuan","train","peakinc"
"H","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",44,"2006/2007",2.25265,"sanjuan","train","peakinc"
"A","AE",44,"2006/2007",5,"sanjuan","train","peakinc"
"O","AE",44,"2006/2007",1.69435,"sanjuan","train","peakinc"
"L","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"I","AE",44,"2006/2007",15,"sanjuan","train","peakinc"
"G","AE",44,"2006/2007",3.775,"sanjuan","train","peakinc"
"K","AE",44,"2006/2007",25,"sanjuan","train","peakinc"
"N","AE",44,"2006/2007",467,"sanjuan","train","peakinc"
"F","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",44,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",44,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",48,"2006/2007",-0.00080032,"sanjuan","train","peakinc"
"B","LS",48,"2006/2007",-0.105451,"sanjuan","train","peakinc"
"C","LS",48,"2006/2007",-0.00994043,"sanjuan","train","peakinc"
"D","LS",48,"2006/2007",0,"sanjuan","train","peakinc"
"J","LS",48,"2006/2007",-0.655407,"sanjuan","train","peakinc"
"H","LS",48,"2006/2007",-0.000181798,"sanjuan","train","peakinc"
"P","LS",48,"2006/2007",-0.182122,"sanjuan","train","peakinc"
"A","LS",48,"2006/2007",0,"sanjuan","train","peakinc"
"O","LS",48,"2006/2007",-9.09041e-05,"sanjuan","train","peakinc"
"L","LS",48,"2006/2007",0,"sanjuan","train","peakinc"
"I","LS",48,"2006/2007",0,"sanjuan","train","peakinc"
"G","LS",48,"2006/2007",-0.401226,"sanjuan","train","peakinc"
"K","LS",48,"2006/2007",-0.164303,"sanjuan","train","peakinc"
"N","LS",48,"2006/2007",-Inf,"sanjuan","train","peakinc"
"F","LS",48,"2006/2007",0,"sanjuan","train","peakinc"
"M","LS",48,"2006/2007",-0.156944,"sanjuan","train","peakinc"
"E","LS",48,"2006/2007",-0.00350614,"sanjuan","train","peakinc"
"baseline","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"B","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"C","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"D","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"J","AE",48,"2006/2007",5.69855e-12,"sanjuan","train","peakinc"
"H","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"P","AE",48,"2006/2007",2.20335,"sanjuan","train","peakinc"
"A","AE",48,"2006/2007",5,"sanjuan","train","peakinc"
"O","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"L","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"I","AE",48,"2006/2007",16,"sanjuan","train","peakinc"
"G","AE",48,"2006/2007",0.9325,"sanjuan","train","peakinc"
"K","AE",48,"2006/2007",25,"sanjuan","train","peakinc"
"N","AE",48,"2006/2007",467,"sanjuan","train","peakinc"
"F","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"M","AE",48,"2006/2007",2,"sanjuan","train","peakinc"
"E","AE",48,"2006/2007",0,"sanjuan","train","peakinc"
"baseline","LS",0,"2007/2008",-1.94421,"sanjuan","train","peakinc"
"B","LS",0,"2007/2008",-3.34702,"sanjuan","train","peakinc"
"C","LS",0,"2007/2008",-2.56495,"sanjuan","train","peakinc"
"D","LS",0,"2007/2008",-5.56471,"sanjuan","train","peakinc"
"J","LS",0,"2007/2008",-2.18643,"sanjuan","train","peakinc"
"H","LS",0,"2007/2008",-8.43038,"sanjuan","train","peakinc"
"P","LS",0,"2007/2008",-9.21034,"sanjuan","train","peakinc"
"A","LS",0,"2007/2008",-Inf,"sanjuan","train","peakinc"
"O","LS",0,"2007/2008",-4.4492,"sanjuan","train","peakinc"
"L","LS",0,"2007/2008",-3.27017,"sanjuan","train","peakinc"
"I","LS",0,"2007/2008",-Inf,"sanjuan","train","peakinc"
"G","LS",0,"2007/2008",-1.32294,"sanjuan","train","peakinc"
"K","LS",0,"2007/2008",-Inf,"sanjuan","train","peakinc"
"N","LS",0,"2007/2008",-1.89371,"sanjuan","train","peakinc"
"F","LS",0,"2007/2008",-1.51321,"sanjuan","train","peakinc"
"M","LS",0,"2007/2008",-2.10129,"sanjuan","train","peakinc"
"E","LS",0,"2007/2008",-3.52676,"sanjuan","train","peakinc"
"baseline","AE",0,"2007/2008",57.8395,"sanjuan","train","peakinc"
"B","AE",0,"2007/2008",60,"sanjuan","train","peakinc"
"C","AE",0,"2007/2008",65.16,"sanjuan","train","peakinc"
"D","AE",0,"2007/2008",160,"sanjuan","train","peakinc"
"J","AE",0,"2007/2008",108.807,"sanjuan","train","peakinc"
"H","AE",0,"2007/2008",127.23,"sanjuan","train","peakinc"
"P","AE",0,"2007/2008",124.43,"sanjuan","train","peakinc"
"A","AE",0,"2007/2008",165,"sanjuan","train","peakinc"
"O","AE",0,"2007/2008",110.422,"sanjuan","train","peakinc"
"L","AE",0,"2007/2008",83.8027,"sanjuan","train","peakinc"
"I","AE",0,"2007/2008",60,"sanjuan","train","peakinc"
"G","AE",0,"2007/2008",15.1325,"sanjuan","train","peakinc"
"K","AE",0,"2007/2008",166,"sanjuan","train","peakinc"
"N","AE",0,"2007/2008",15,"sanjuan","train","peakinc"
"F","AE",0,"2007/2008",86.3281,"sanjuan","train","peakinc"
"M","AE",0,"2007/2008",70,"sanjuan","train","peakinc"
"E","AE",0,"2007/2008",118,"sanjuan","train","peakinc"
"baseline","LS",4,"2007/2008",-1.74012,"sanjuan","train","peakinc"
"B","LS",4,"2007/2008",-3.5161,"sanjuan","train","peakinc"
"C","LS",4,"2007/2008",-2.96398,"sanjuan","train","peakinc"
"D","LS",4,"2007/2008",-4.10908,"sanjuan","train","peakinc"
"J","LS",4,"2007/2008",-2.2998,"sanjuan","train","peakinc"
"H","LS",4,"2007/2008",-4.62372,"sanjuan","train","peakinc"
"P","LS",4,"2007/2008",-9.90349,"sanjuan","train","peakinc"
"A","LS",4,"2007/2008",-2.90042,"sanjuan","train","peakinc"
"O","LS",4,"2007/2008",-2.14997,"sanjuan","train","peakinc"
"L","LS",4,"2007/2008",-Inf,"sanjuan","train","peakinc"
"I","LS",4,"2007/2008",-Inf,"sanjuan","train","peakinc"
